row_id,F_score,S_score,SDI,WT2
51,0.9583333333333334,0.825,-0.13333333333333341,1.166552835
52,0.75,0.75,0.0,0.960863917
53,0.6666666666666666,0.55,-0.11666666666666659,1.015607279
54,0.9166666666666666,0.9625,0.04583333333333339,1.020530357
55,1.0,0.9375,-0.0625,1.020530357
56,0.7083333333333334,0.55,-0.15833333333333333,1.020530357
57,1.0,0.9875,-0.012499999999999956,1.020530357
58,0.8333333333333334,0.5375,-0.2958333333333334,1.020530357
59,0.875,0.85,-0.025000000000000022,1.071922248
60,0.875,0.725,-0.15000000000000002,0.953582081
61,0.7916666666666666,0.8375,0.04583333333333339,0.417780933
62,1.0,0.975,-0.025000000000000022,0.953582081
63,1.0,1.0,0.0,1.505742553
64,0.8333333333333334,0.8625,0.029166666666666674,0.920495927
65,0.875,0.85,-0.025000000000000022,0.914757209
66,0.875,0.6625,-0.21250000000000002,0.676898202
67,0.75,0.75,0.0,1.015607279
68,1.0,0.975,-0.025000000000000022,0.953582081
69,0.8333333333333334,0.875,0.04166666666666663,0.960863917
70,1.0,1.0,0.0,0.490631958
71,0.6666666666666666,0.55,-0.11666666666666659,0.953582081
72,1.0,1.0,0.0,0.676898202
73,0.5416666666666666,0.6,0.05833333333333335,2.125373102
74,0.7083333333333334,0.7625,0.054166666666666585,0.953582081
75,1.0,1.0,0.0,0.960863917
76,1.0,1.0,0.0,0.676898202
77,1.0,1.0,0.0,0.764199323
78,0.7916666666666666,0.675,-0.11666666666666659,0.953582081
79,0.9166666666666666,0.875,-0.04166666666666663,0.920495927
80,0.9583333333333334,0.8625,-0.09583333333333333,0.478571578
81,0.75,0.6125,-0.13749999999999996,0.960863917
82,0.875,0.7625,-0.11250000000000004,0.960863917
83,1.0,1.0,0.0,0.764199323
84,1.0,1.0,0.0,1.015607279
85,0.9583333333333334,0.7625,-0.19583333333333341,0.676898202
86,0.625,0.425,-0.2,0.960863917
87,1.0,1.0,0.0,1.505742553
88,0.0,0.0,0.0,0.895212567
89,0.25,0.0375,-0.2125,1.166552835
90,1.0,1.0,0.0,0.960863917
91,1.0,1.0,0.0,1.523108998
92,0.75,0.6125,-0.13749999999999996,0.953582081
93,0.75,0.7375,-0.012499999999999956,1.071922248
94,0.7083333333333334,0.6625,-0.04583333333333339,1.071922248
95,0.875,0.8,-0.07499999999999996,0.914757209
96,1.0,0.9625,-0.03749999999999998,0.953582081
97,1.0,0.975,-0.025000000000000022,0.676898202
98,0.5833333333333334,0.5125,-0.07083333333333341,1.015607279
99,1.0,1.0,0.0,0.397799648
100,0.625,0.5375,-0.08750000000000002,0.914757209
